stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
6704,3162,682 WARDEN AVE,,43.705854,-79.278581,,,,
6705,7412,VICTORIA PARK AVE AT ESQUIRE RD,,43.773382,-79.321974,,,,
6706,4868,CHERRY ST AT VILLIERS ST SOUTH SIDE,,43.646505,-79.353523,,,,
6707,5001,DIXON RD AT ROYAL YORK RD EAST SIDE,,43.699836,-79.533634,,,,
6708,943,DAVENPORT RD AT LANSDOWNE AVE,,43.671651,-79.448053,,,,
6709,4379,KIPLING AVE AT TORLAKE CRES (NORTH),,43.614202,-79.523791,,,,
6711,1493,RATHBURN RD AT MELBERT RD,,43.64985,-79.582799,,,,
6712,4624,ST CLAIR AVE EAST AT FERMOY RD,,43.721256,-79.239301,,,,
6713,6053,SHEPPARD AVE EAST AT GLEN WATFORD DR EAST SIDE,,43.785942,-79.27554,,,,
6714,13423,AVON AVE LOOP AT WESTON RD,,43.681392,-79.476866,,,,
6715,2068,DUFFERIN ST AT LAPPIN AVE SOUTH SIDE,,43.666081,-79.438075,,,,
6716,1000,DUPONT ST AT CHRISTIE ST,,43.671528,-79.421684,,,,
6717,2574,FINCH AVE EAST AT WILLOWDALE AVE,,43.781534,-79.407276,,,,
6718,6494,KINGSTON RD AT MORNINGSIDE AVE,,43.770053,-79.187158,,,,
6719,2338,EGLINTON AVE WEST AT CHAPLIN CRES EAST SIDE,,43.702815,-79.416561,,,,
6720,10576,MCCOWAN RD AT STEELES AVE EAST,,43.830846,-79.275006,,,,
6721,2149,DUNDAS ST WEST AT THE EAST MALL CRES,,43.630693,-79.548981,,,,
6722,6,ALNESS ST AT MAGNETIC DR,,43.782571,-79.479525,,,,
6723,75,BALDOON RD AT FINCH AVE EAST,,43.815129,-79.232175,,,,
6724,9830,STEELES AVE EAST AT WALKWAY TO ENCHANTED HILLS CRES,,43.83032,-79.277809,,,,
6725,5822,MT PLEASANT RD AT HEATH ST EAST,,43.692164,-79.383936,,,,
6726,7024,ROYAL YORK RD AT ROMNEY RD,,43.669134,-79.520848,,,,
6727,4075,KENNEDY RD AT CORNWALLIS DR NORTH SIDE,,43.752209,-79.275706,,,,
6728,12058,PROGRESS AVE AT MILNER BUSINESS CRT SOUTH SIDE,,43.78821,-79.233437,,,,
6729,448,BIRCHMOUNT RD AT SHEPPARD AVE EAST,,43.780869,-79.297872,,,,
6730,7347,SPADINA AVE AT COLLEGE ST NORTH SIDE,,43.658427,-79.400186,,,,
6731,4545,PROGRESS AVE AT CONSENTINO DR WEST SIDE,,43.773651,-79.270125,,,,
6732,5525,LUMSDEN AVE AT OAK PARK AVE,,43.693854,-79.310524,,,,
6733,7125,SENLAC RD AT PARK HOME AVE NORTH SIDE,,43.766969,-79.425909,,,,
6734,1615,QUEEN'S PARK CRES AT COLLEGE ST (QUEEN'S PARK STATION),,43.660587,-79.391236,,,,
6735,2309,EGLINTON AVE EAST AT RUMSEY RD,,43.712675,-79.369464,,,,
6737,251,BAY ST AT GROSVENOR ST,,43.662596,-79.386517,,,,
6738,8589,WARDEN AVE AT MCNICOLL AVE NORTH SIDE,,43.806694,-79.321007,,,,
6739,5892,OAKDALE RD AT SHEPPARD AVE WEST,,43.73742,-79.524638,,,,
6740,29,ANNETTE ST AT GILMOUR AVE,,43.660702,-79.477256,,,,
6741,1847,DANFORTH AVE AT EASTWOOD AVE,,43.695417,-79.269171,,,,
6742,7541,BERMONDSEY RD AT SUNRISE AVE,,43.717099,-79.31346,,,,
6743,287,BAYVIEW AVE AT CUMMER AVE,,43.792342,-79.393686,,,,
6744,578,BLOOR ST WEST AT ROYAL YORK RD WEST SIDE,,43.647356,-79.511641,,,,
6745,6072,SHEPPARD AVE WEST AT KEELE ST,,43.744972,-79.486087,,,,
6746,6351,DOUGLAS DR AT DOUGLAS DR (CHORLEY PARK),,43.686953,-79.370958,,,,
6747,8045,20 RAILSIDE RD,,43.739392,-79.320677,,,,
6749,1944,DON MILLS RD AT KERN RD NORTH SIDE,,43.750334,-79.346831,,,,
6750,5894,755 OAKDALE RD,,43.753222,-79.525858,,,,
6751,3329,BELFIELD RD AT C. N. WEST SPUR,,43.700271,-79.583105,,,,
6752,1844,DANFORTH RD AT BIRCHMOUNT RD WEST SIDE,,43.706661,-79.268473,,,,
6753,6921,THE QUEENSWAY AT VANSCO RD WEST SIDE,,43.619256,-79.534766,,,,
6754,6565,MEADOWVALE RD AT ELLESMERE RD,,43.792369,-79.163425,,,,
6755,8251,STEELES AVE EAST AT ACADIA AVE WEST SIDE,,43.819072,-79.327386,,,,
6756,742,CALEDONIA RD AT ROGERS RD,,43.683337,-79.458231,,,,
6757,4819,BRIMLEY RD AT DENNETT DR,,43.793054,-79.270923,,,,
6758,12056,PROGRESS AVE AT ROSEBANK DR,,43.792463,-79.234192,,,,
6759,3802,ISLINGTON AVE AT HOLGATE ST,,43.684735,-79.541271,,,,
6760,698,BURNHAMTHORPE RD AT THE WEST MALL,,43.644742,-79.566955,,,,
6761,13368,BATHURST ST AT QUEENS QUAY WEST NORTH SIDE,,43.636028,-79.398845,,,,
6762,2318,EGLINTON AVE EAST AT WARDEN AVE,,43.72804,-79.28733,,,,
6763,2509,FINCH AVE EAST AT ESTELLE AVE,,43.783871,-79.396442,,,,
6764,10127,PARK LAWN RD AT THE QUEENSWAY SOUTH SIDE,,43.628658,-79.489985,,,,
6765,4946,DANFORTH RD AT GLENSHEPHARD DR WEST,,43.73061,-79.25079,,,,
6766,54,AVENUE RD AT CARMICHAEL AVE,,43.737609,-79.420736,,,,
6767,8826,WILLOWDALE AVE AT SPRING GARDEN AVE,,43.766314,-79.400534,,,,
6768,1417,OCONNOR DR AT MILTON RD,,43.697068,-79.332298,,,,
6769,8401,UPPER HIGHLAND CRES AT YORK MILLS RD,,43.745534,-79.396504,,,,
6770,12202,LAWRENCE WEST STATION,,43.716047,-79.444091,,,,
6771,1327,MIDLAND AVE AT LORRAINE AVE,,43.730669,-79.25639,,,,
6772,9356,STEELES AVE EAST AT MOUNT CASTLE GATE,,43.820701,-79.320329,,,,
6773,10922,STEELES AVE EAST AT MCCOWAN RD,,43.831206,-79.274888,,,,
6774,809,COLLEGE ST AT AUGUSTA AVE,,43.657255,-79.40326,,,,
6775,6243,BANATYNE DR AT DAVEAN DR,,43.760326,-79.368396,,,,
6776,13582,BASALTIC RD AT PLANCHET RD EAST SIDE,,43.821097,-79.498794,,,,
6777,11559,6655 AIRPORT RD,,43.69641,-79.632378,,,,
6778,10955,OLD FINCH AVE AT VALLEY CENTRE DR (WEST) WEST SIDE,,43.821273,-79.20562,,,,
6779,4957,DANFORTH RD AT MIDLAND AVE,,43.725435,-79.253783,,,,
6780,580,BLOOR ST WEST AT RUNNYMEDE RD,,43.65104,-79.476452,,,,
6781,4829,BRIMLEY RD AT DANJOHN CRES (NORTH),,43.812897,-79.280453,,,,
6782,1670,YONGE ST AT DAVISVILLE AVE NORTH SIDE,,43.69866,-79.396588,,,,
6783,3595,FINCH AVE WEST AT GREENVIEW AVE,,43.779242,-79.418331,,,,
6784,612,BRIDGELAND AVE AT CALEDONIA RD EAST SIDE,,43.724183,-79.469258,,,,
6785,4727,ST DENNIS DR AT LINKWOOD LANE,,43.719221,-79.327767,,,,
6786,8225,STEELES AVE EAST AT HENDERSON AVE,,43.801151,-79.40612,,,,
6787,7442,WESTON RD AT DEE AVE,,43.711287,-79.535261,,,,
6788,1357,75 MILNER AVE,,43.78406,-79.251349,,,,
6789,587,BLOOR ST WEST AT ST GEORGE ST,,43.667409,-79.400001,,,,
6790,13631,MARKHAM RD AT PASSMORE AVE,,43.830362,-79.250406,,,,
6791,3501,DUNDAS ST WEST AT HUMBERSIDE AVE,,43.663316,-79.456946,,,,
6792,2519,FINCH AVE EAST AT LESLIE ST WEST SIDE,,43.790151,-79.369165,,,,
6793,266,BAY ST AT CUMBERLAND ST (BAY STATION),,43.670484,-79.389669,,,,
6794,6138,STEELES AVE EAST AT EDGAR WOODS RD,,43.810633,-79.362998,,,,
6796,9170,STEELES AVE WEST LOOP AT ISLINGTON,,43.764081,-79.576586,,,,
6797,3895,JANE ST AT FOXWELL ST,,43.671758,-79.493862,,,,
6798,3123,ST REGIS CRES AT KEELE ST,,43.754726,-79.487874,,,,
6800,11538,JOHN GARLAND BLVD AT KIPLING AVE,,43.735382,-79.578524,,,,
6801,3880,JANE ST AT DRIFTWOOD AVE NORTH SIDE,,43.766145,-79.519613,,,,
6802,7822,HINTON RD AT ELMHURST DR,,43.727411,-79.566426,,,,
6803,6150,UPHILL AVE AT WOODWARD AVE (HUMBER RIVER HOSPITAL),,43.709409,-79.508806,,,,
6804,13489,200 CONFEDERATION PKWY,,43.830464,-79.489802,,,,
6805,2838,LONGBOURNE DR AT WILLOWRIDGE RD,,43.677965,-79.571859,,,,
6806,2087,DUFFERIN ST AT SAMOR RD SOUTH SIDE,,43.717935,-79.45567,,,,
6807,6644,PARLIAMENT ST AT QUEEN ST EAST,,43.655775,-79.364596,,,,
6808,708,CALEDONIA RD AT CARTWRIGHT AVE,,43.721252,-79.468902,,,,
6809,1406,OCONNOR DR AT ATHLONE RD WEST SIDE,,43.696113,-79.337376,,,,
6810,8995,YONGE ST AT GLENCAIRN AVE,,43.718221,-79.400691,,,,
6811,11777,PARKSIDE DR AT HOWARD PARK AVE,,43.648593,-79.45765,,,,
6812,6140,STEELES AVE EAST AT PAUL MARKWAY EAST SIDE,,43.808974,-79.36984,,,,
6813,1626,673 WARDEN AVE,,43.705622,-79.278199,,,,
6814,4611,SPADINA RD AT HEATH ST WEST,,43.686854,-79.412132,,,,
6815,12119,PIPPIN RD AT JANE ST,,43.809539,-79.527033,,,,
6816,7249,SHEPPARD AVE EAST AT TALLPINES CRT,,43.804247,-79.157795,,,,
6817,7439,WESTON RD AT ALBION RD SOUTH SIDE,,43.717045,-79.537862,,,,
6818,3689,GATEWAY BLVD AT DON MILLS RD,,43.710179,-79.334092,,,,
6819,11187,ST DENNIS DR AT DON MILLS RD EAST SIDE,,43.716693,-79.336455,,,,
6820,8520,VICTORIA PARK AVE AT VALDANE DR,,43.718715,-79.300248,,,,
6821,10700,WESTON RD AT STEELES AVE WEST SOUTH SIDE,,43.769734,-79.546509,,,,
6822,6070,SHEPPARD AVE WEST AT JOHN DRURY DR,,43.748111,-79.48255,,,,
6825,7648,DUFFERIN ST AT DOLOMITE DR,,43.7807,-79.469679,,,,
6826,333,BEDFORD RD AT BERNARD AVE SOUTH SIDE,,43.673118,-79.39937,,,,
6827,5180,LAKE SHORE BLVD WEST AT ISLINGTON AVE,,43.600895,-79.505091,,,,
6828,3860,4717 JANE ST,,43.771217,-79.520802,,,,
6829,8513,VICTORIA PARK AVE AT SWEENEY DR SOUTH SIDE,,43.736549,-79.307659,,,,
6830,5196,LAKE SHORE BLVD WEST AT PARK LAWN RD WEST SIDE,,43.622616,-79.481541,,,,
6831,5250,LAWRENCE AVE EAST AT BRIDGEPORT DR,,43.778471,-79.141058,,,,
6832,408,BIRCHMOUNT RD AT EXFORD DR NORTH SIDE,,43.754886,-79.287722,,,,
6833,8244,STEELES AVE EAST AT ACADIA AVE,,43.8188,-79.327711,,,,
6834,8334,SUTHERLAND DR AT ROLPH RD,,43.700467,-79.367082,,,,
6835,993,1234 DUPONT ST,,43.668239,-79.44172,,,,
6836,5930,OCONNOR DR AT GLENWOOD CRES,,43.702353,-79.315997,,,,
6837,6688,PHARMACY AVE AT DAWES RD,,43.708461,-79.290408,,,,
6838,1995,366 DRIFTWOOD AVE,,43.767055,-79.512667,,,,
6839,2136,DUNDAS ST EAST AT YONGE ST (DUNDAS STATION),,43.656429,-79.380774,,,,
6840,3490,DUNDAS ST WEST AT CHELSEA AVE NORTH SIDE,,43.658234,-79.452867,,,,
6841,6454,HUNTINGWOOD DR AT KITTERY BLVD,,43.796673,-79.286175,,,,
6842,1494,MILL RD AT RATHBURN RD LOOP,,43.645356,-79.5901,,,,
6844,7893,KEELE ST AT JUNCTION RD,,43.667688,-79.465429,,,,
6845,1030,DUPONT ST AT SYMINGTON AVE,,43.665797,-79.451042,,,,
6846,13945,CHERRY ST AT UNWIN AVE NORTH SIDE,,43.639387,-79.346842,,,,
6847,13414,COCHRANE DR AT EAST VALHALLA DR WEST SIDE,,43.846317,-79.364443,,,,
6848,1625,WARDEN AVE AT MACK AVE NORTH SIDE,,43.700526,-79.27608,,,,
6850,7583,CARLINGVIEW DR AT METEOR DR SOUTH SIDE,,43.680525,-79.592809,,,,
6851,3084,QUEEN ST WEST AT JOHN ST,,43.649962,-79.39098,,,,
6852,10271,LINKWOOD LANE AT OPPOSITE 5 SHADY GOLFWAY,,43.717623,-79.326352,,,,
6853,1840,400 DANFORTH RD (BIRCHMOUNT GARAGE),,43.705342,-79.26928,,,,
6854,3409,CHAPLIN CRES AT DUNCANNON DR,,43.700331,-79.410492,,,,
6855,10113,KEELE ST AT MAJOR MACKENZIE DR WEST,,43.85541,-79.512398,,,,
6856,13443,LAMBTON AVE AT WESTON RD WEST SIDE,,43.684036,-79.484885,,,,
6857,11338,195-205-215 WYNFORD DR,,43.723798,-79.324911,,,,
6858,6330,CRESCENT RD AT CLUNY DR,,43.677528,-79.386114,,,,
6859,14168,HAZELTON AVE AT WINTER CREEK CRES (NORTH) SOUTH SIDE,,43.892006,-79.365263,,,,
6860,6928,RANEE AVE AT MIKADO AVE,,43.724471,-79.442849,,,,
6861,9516,280 YORKLAND BLVD (NORTH),,43.773377,-79.333926,,,,
6862,7589,32 CARLUKE CRES,,43.760912,-79.390004,,,,
6863,11698,DISCO RD AT BROCKPORT RD WEST SIDE,,43.702405,-79.59014,,,,
6864,11001,THE DONWAY EAST AT DUTCH MYRTLE WAY,,43.740857,-79.343941,,,,
6865,9033,YONGE ST AT PARK HOME AVE (NORTH YORK CENTRE STATION),,43.769445,-79.413066,,,,
6867,3119,ST CLAIR AVE EAST AT GLENBURN AVE,,43.70854,-79.298452,,,,
6868,7901,KEELE ST AT WEST TORONTO ST,,43.669887,-79.466369,,,,
6869,2431,EVANS AVE AT ARNOLD ST,,43.616399,-79.521073,,,,
6870,2723,ISLINGTON AVE AT KINGSMOOR GATE NORTH SIDE,,43.741069,-79.56698,,,,
6871,10428,JANE ST AT PORTAGE PKWY,,43.798646,-79.525613,,,,
6872,13887,SHEPPARD AVE EAST AT RAINBOW RIDGE AVE,,43.807256,-79.162756,,,,
6873,1091,GERRARD ST EAST AT HIGHFIELD RD,,43.671689,-79.324794,,,,
6874,8850,WILSON AVE AT DALLNER RD,,43.719917,-79.513649,,,,
6875,9995,MCCOWAN RD AT 14TH AVE,,43.84887,-79.279491,,,,
6876,11552,NEWGALE GATE AT FINCHDENE SQ WEST SIDE,,43.818894,-79.238084,,,,
6877,6889,THE QUEENSWAY AT GLENDALE AVE (ST JOSEPH'S),,43.63932,-79.451038,,,,
6878,13422,2980 DONMILLS RD,,43.78232,-79.352289,,,,
6879,8983,YONGE ST AT ELMHURST AVE,,43.763372,-79.411542,,,,
6880,5966,OSSINGTON AVE AT ESSEX ST,,43.666274,-79.427361,,,,
6881,7283,SHEPPARD AVE WEST AT GORMAN PARK RD,,43.753291,-79.448479,,,,
6882,388,BIRCHMOUNT RD AT CANADIAN RD,,43.761239,-79.290324,,,,
6883,4096,KENNEDY RD AT LAWRENCE AVE EAST,,43.749714,-79.275171,,,,
6884,1175,JANE ST AT WEATHERELL ST,,43.651398,-79.485237,,,,
6886,292,BAYVIEW AVE AT FINCH AVE EAST NORTH SIDE,,43.785612,-79.392122,,,,
6887,2629,FINCH AVE WEST AT SENTINEL RD,,43.761193,-79.499789,,,,
6888,6464,HUNTINGWOOD DR AT VICTORIA PARK AVE,,43.780542,-79.324855,,,,
6889,8817,WILLOWDALE AVE AT OTONABEE AVE,,43.796054,-79.413293,,,,
6890,3718,OPPOSITE 215 HORNER AVE,,43.607898,-79.517443,,,,
6891,9558,MILNER AVE AT BURROWS HALL BLVD,,43.79492,-79.219389,,,,
6892,1521,ROYAL YORK RD AT USHER AVE,,43.655534,-79.514833,,,,
6893,1599,2501 STEELES AVE WEST,,43.784134,-79.482794,,,,
6894,12042,QUEENS PLATE DR (EAST) AT REXDALE BLVD,,43.717712,-79.592967,,,,
6895,7582,CARLINGVIEW DR AT RENFORTH DR,,43.677394,-79.591413,,,,
6896,1978,DON MILLS RD AT WYNFORD DR,,43.723168,-79.339804,,,,
6898,2890,MCNICOLL AVE AT INNISLAWN RD,,43.807467,-79.316315,,,,
6900,4126,KENNEDY RD AT STRATTON AVE,,43.737886,-79.270162,,,,
6901,11347,ST DENNIS DR AT OPPOSITE 195-205-215 WYNFORD DR,,43.723589,-79.324471,,,,
6902,3059,QUEEN ST EAST AT LOGAN AVE,,43.660602,-79.342368,,,,
6903,8952,YONGE ST AT ABITIBI AVE SOUTH SIDE,,43.796071,-79.419717,,,,
6904,1929,DON MILLS RD AT FAIRVIEW MALL DR NORTH SIDE,,43.77952,-79.348706,,,,
6905,9840,BRENYON WAY AT PIONEER PATHWAY,,43.806449,-79.213774,,,,
6906,2576,FINCH AVE EAST AT WINLOCK PARK,,43.784162,-79.395852,,,,
6908,13569,OPPOSITE 709 MILNER AVE,,43.796147,-79.213901,,,,
6909,13439,POND RD AT IAN MACDONALD BLVD,,43.770812,-79.498537,,,,
6910,5232,LAWRENCE AVE EAST AT BELLAMY RD NORTH WEST SIDE,,43.757753,-79.235734,,,,
6911,6246,BANNATYNE DR AT LESLIE ST,,43.758634,-79.361568,,,,
6912,2386,EGLINTON AVE WEST AT NAIRN AVE,,43.694342,-79.456028,,,,
6913,11527,VALLEY WOODS RD AT YORK MILLS RD,,43.758966,-79.333039,,,,
6914,7800,HACKBERRY ST AT ELSWICK RD,,43.706011,-79.324264,,,,
6915,6771,PRINCE EDWARD DR SOUTH AT BLOOR ST WEST SOUTH SIDE,,43.648012,-79.505267,,,,
6916,4456,LOUVAIN ST AT HUMBER BLVD,,43.680636,-79.482242,,,,
6917,9639,BRIMLEY RD AT LOMBARDY CRES NORTH SIDE,,43.732184,-79.246046,,,,
6918,4323,KIPLING AVE AT HINTON RD,,43.725826,-79.573605,,,,
6919,3391,CALVINGTON DR AT DALRAITH RD,,43.732037,-79.490495,,,,
6920,11611,STEELES AVE EAST AT MARKHAM RD WEST SIDE,,43.836487,-79.252162,,,,
6921,14116,MCNICOLL AVE AT STONEBRIDGE BLVD,,43.805582,-79.324097,,,,
6922,6193,THE WESTWAY AT KIPLING AVE,,43.685798,-79.554455,,,,
6923,3683,GREENWOOD AVE AT OAKVALE AVE SOUTH SIDE,,43.679412,-79.33161,,,,
6924,677,BURNHAMTHORPE RD AT BURNHAMTHORPE PARK BLVD WEST SIDE,,43.650448,-79.533968,,,,
6925,5364,LAWRENCE AVE WEST AT DUFFLAW RD,,43.712892,-79.460752,,,,
6926,5239,LAWRENCE AVE EAST AT BRIMLEY RD,,43.753335,-79.255614,,,,
6927,8794,WILLOWDALE AVE AT BYNG AVE,,43.778667,-79.405913,,,,
6928,9701,GERRARD ST EAST AT MALVERN AVE,,43.685232,-79.294589,,,,
6929,5687,MIDLAND AVE AT BAYLAWN DR,,43.80037,-79.284948,,,,
6930,9007,YONGE ST AT UPPER MADISON AVE (NORTH),,43.764813,-79.412013,,,,
6931,3745,HULLMAR DR AT SHOREHAM DR,,43.767129,-79.528588,,,,
6933,1750,THE BRIDLE PATH AT SAINTFIELD AVE,,43.729268,-79.360473,,,,
6934,8686,OPPOSITE 451 THE WEST MALL,,43.647058,-79.567898,,,,
6935,13532,MCCOWAN RD AT MANHATTAN DR,,43.88191,-79.288247,,,,
6936,6981,ROYAL YORK RD AT BELL ROYAL CRT NORTH SIDE,,43.672553,-79.522299,,,,
6937,5522,LUMSDEN AVE AT CEDARVALE AVE EAST SIDE,,43.693071,-79.313654,,,,
6938,5439,LESLIE ST AT EGLINTON AVE EAST NORTH SIDE,,43.71779,-79.350158,,,,
6939,253,BAY ST AT HAGERMAN ST,,43.654541,-79.383379,,,,
6940,4427,LAWRENCE AVE EAST AT WEST HILL DR,,43.769959,-79.179631,,,,
6941,3491,DUNDAS ST WEST AT CHELSEA AVE,,43.658242,-79.453026,,,,
6942,7926,LAWSON RD AT CENTENNIAL RD WEST SIDE,,43.787454,-79.151174,,,,
6943,13955,ROYWOOD DR AT MARBURY CRES (EAST) EAST SIDE,,43.764427,-79.333495,,,,
6944,1013,DUPONT ST AT HURON ST WEST SIDE,,43.675311,-79.405109,,,,
6945,1266,MANIZA RD AT PLEWES RD,,43.734899,-79.46423,,,,
6946,14142,BIRCHMOUNT RD AT NEWLANDS AVE,,43.710031,-79.269463,,,,
6947,6607,MORNINGSIDE AVE AT LAWRENCE AVE EAST NORTH SIDE,,43.769368,-79.186242,,,,
6948,12038,QUEENS PLATE DR (WEST) AT JANDA CRT,,43.723118,-79.600688,,,,
6950,557,BLOOR ST WEST AT OAKMOUNT RD,,43.654012,-79.462871,,,,
6951,1780,COSBURN AVE AT GLEDHILL AVE,,43.697051,-79.313064,,,,
6952,2014,DUFFERIN ST AT ALMA AVE,,43.644484,-79.429392,,,,
6953,8123,SPADINA AVE AT FRONT ST WEST,,43.642951,-79.39421,,,,
6954,9008,YONGE ST AT HORSHAM AVE NORTH SIDE,,43.775575,-79.414331,,,,
6955,1089,GERRARD ST EAST AT GREENWOOD AVE,,43.67085,-79.328153,,,,
6956,6986,ROYAL YORK RD AT COUNTRY CLUB DR,,43.674636,-79.523422,,,,
6958,5016,DUNDAS ST WEST AT HUMBERHILL AVE,,43.664724,-79.501585,,,,
6959,11626,SEWELLS RD AT HUPFIELD TRAIL WEST SIDE,,43.814412,-79.213527,,,,
6960,1293,MCCOWAN RD AT EGLINTON AVE EAST SOUTH SIDE,,43.73834,-79.238171,,,,
6961,490,BLOOR ST WEST AT AVENUE RD,,43.668819,-79.393946,,,,
6962,1543,SHEPPARD AVE EAST AT WILFRED AVE,,43.764997,-79.394805,,,,
6963,3505,DUNDAS ST WEST AT JANE ST,,43.665764,-79.490944,,,,
6964,4640,STEELES AVE EAST AT OLD KENNEDY RD,,43.825459,-79.299792,,,,
6965,7552,BIRCHMOUNT RD AT HOLLIS AVE SOUTH SIDE,,43.694818,-79.263148,,,,
6966,5344,LAWRENCE AVE WEST AT BOLINGBROKE RD,,43.715134,-79.4493,,,,
6967,10115,KEELE ST AT RAILWAY ST,,43.856515,-79.512715,,,,
6968,2724,ISLINGTON AVE AT KINGSMOOR GATE SOUTH SIDE,,43.740393,-79.566877,,,,
6969,3830,ISLINGTON AVE AT RESOURCES RD SOUTH SIDE,,43.707784,-79.551829,,,,
6970,7291,SHEPPARD AVE WEST AT NORTHOVER ST,,43.741362,-79.501611,,,,
6971,7591,CARLUKE CRES AT FIFESHIRE RD (WEST),,43.759923,-79.389565,,,,
6972,6451,HUNTINGWOOD DR AT KENNEDY RD,,43.79523,-79.293015,,,,
6973,5450,LESLIE ST AT ESTHER SHINER BLVD (NORTH YORK GENERAL HOSPITAL),,43.769268,-79.363962,,,,
6974,7977,MILITARY TRAIL AT UNIVERSITY OF TORONTO SCARBOROUGH,,43.785922,-79.186772,,,,
6975,5704,MIDLAND AVE AT GILDER DR,,43.735948,-79.258659,,,,
6976,3840,ISLINGTON AVE AT ST ANDREWS BLVD,,43.701227,-79.548491,,,,
6978,11830,VAUGHAN RD AT GLENORA AVE,,43.691426,-79.438561,,,,
6979,1271,MARKLAND DR AT CHERRY POST CRES (NORTH),,43.633134,-79.582669,,,,
6980,9019,YONGE ST AT LAWRENCE AVE EAST NORTH SIDE (LAWRENCE STN),,43.725377,-79.402115,,,,
6981,8703,WESTON RD AT ERNEST DOCKRAY AVE,,43.690384,-79.498862,,,,
6982,705,CALEDONIA RD AT BRIDGELAND AVE SOUTH SIDE,,43.723356,-79.469773,,,,
6983,8147,ST CLAIR AVE WEST AT ARLINGTON AVE,,43.680993,-79.429003,,,,
6984,486,BLOOR ST EAST AT YONGE ST,,43.670333,-79.386612,,,,
6985,8329,SUTHERLAND DR AT HANNA RD,,43.701439,-79.365594,,,,
6986,6766,PLEASANT VIEW DR AT BRIAN DR,,43.784607,-79.333102,,,,
6988,2938,MORNINGSIDE AVE AT CORONATION DR,,43.762067,-79.183767,,,,
6989,10707,ATKINSON AVE AT ROSEDALE HEIGHTS DR (NORTH),,43.817483,-79.450148,,,,
6990,7677,ELLESMERE RD AT BELLAMY RD NORTH,,43.77454,-79.241417,,,,
6991,74,AVENUE RD AT YORKVILLE AVE,,43.670455,-79.394985,,,,
6992,6804,QUEEN ST EAST AT GLEN MANOR DR,,43.671687,-79.292428,,,,
6993,130,BATHURST ST AT EGLINTON AVE WEST,,43.700842,-79.425365,,,,
6994,6777,PRINCE EDWARD DR SOUTH AT GLENELLEN AVE WEST,,43.639636,-79.501701,,,,
6996,4131,KENNEDY RD AT TROJAN GATE,,43.804091,-79.298366,,,,
6997,2254,EGLINTON AVE EAST AT BRIMLEY RD,,43.736517,-79.248277,,,,
6998,7473,YORK MILLS RD AT SANDFIELD RD,,43.750672,-79.374696,,,,
6999,8811,WILLOWDALE AVE AT NEWTON DR,,43.794204,-79.412256,,,,
7000,4338,KIPLING AVE AT MATTICE RD,,43.646869,-79.537397,,,,
7001,1203,AUKLAND RD AT DUNDAS ST WEST,,43.638586,-79.538349,,,,
7002,4784,AVENUE RD AT HILLHURST BLVD,,43.712208,-79.411767,,,,
7003,3755,ISLINGTON AVE AT ALLENBY AVE,,43.711273,-79.553064,,,,
7004,12603,MARKHAM RD AT NASHDENE RD,,43.820124,-79.245971,,,,
7005,8294,STEELES AVE WEST AT NORFINCH DR,,43.773166,-79.531992,,,,
7006,3287,ALLIANCE AVE AT DALRYMPLE DR,,43.67678,-79.49008,,,,
7007,9259,MARTIN GROVE RD AT GIHON SPRING DR,,43.753917,-79.599864,,,,
7008,2180,DUNDAS ST WEST AT SUBWAY CRES,,43.635849,-79.540101,,,,
7009,8465,VICTORIA PARK AVE AT GORDON BAKER RD,,43.810754,-79.339363,,,,
7010,9666,20 LESMILL RD,,43.756639,-79.35291,,,,
7011,9374,CHRISTIE ST AT TYRREL AVE,,43.678437,-79.424473,,,,
7012,14175,HILLMOUNT RD (NORTH) AT MARKLAND ST WEST SIDE,,43.880804,-79.373284,,,,
7013,720,CALEDONIA RD AT GLENGROVE AVE,,43.706807,-79.465456,,,,
7014,4214,KINGSTON RD AT CHINE DR,,43.713942,-79.245058,,,,
7015,7342,SPADINA RD AT BERNARD AVE,,43.67211,-79.405907,,,,
7016,1477,590 RATHBURN RD,,43.649623,-79.583465,,,,
7017,5970,OSSINGTON AVE AT HALLAM ST,,43.66808,-79.428243,,,,
7018,4045,KEELE ST AT WANDLE AVE,,43.731068,-79.482948,,,,
7019,3322,60 BELFIELD RD,,43.703527,-79.56932,,,,
7020,4231,KINGSTON RD AT HUNT CLUB DR,,43.683707,-79.276947,,,,
7021,1162,ISLINGTON AVE AT ANGLESEY BLVD,,43.663859,-79.531701,,,,
7022,40,ANNETTE ST AT RUNNYMEDE RD,,43.659968,-79.480161,,,,
7023,1802,CUMMER AVE AT BAYVIEW AVE,,43.792137,-79.393803,,,,
7025,9280,ANTIBES DR (NORTH) AT TORRESDALE AVE,,43.781995,-79.449882,,,,
7026,5501,LLOYD MANOR RD AT RATHBURN RD,,43.659216,-79.546634,,,,
7027,2530,FINCH AVE EAST AT MIDBLOCK EAST OF PHARMACY AVE,,43.794978,-79.322878,,,,
7028,4858,CARLAW AVE AT QUEEN ST EAST,,43.660942,-79.33995,,,,
7029,1719,BAYVIEW AVE AT EGLINTON AVE EAST,,43.711198,-79.377236,,,,
7030,8637,WELLESLEY ST EAST AT SHERBOURNE ST,,43.667149,-79.374497,,,,
